,Unnamed: 0.1,Unnamed: 0,id,author,title,location,city,price,no_of_bedrooms,no_of_bathrooms,no_of_floor,parking_area,facing_side,built_date,area1,area2,area3,area_formating,road_width,purpose,property_type,latitude,longitude
635,635,635,636,1,"4.75 Brand New Attractive House For Sale At Basundhara : House For Sale In Basundhara, Kathmandu","Basundhara, Shree Tol, Basundhara, Kathmandu",Kathmandu,35500000.0,4,3,3.0,1,East,01/01/2076,1.0,7.0,0.0,HM,15 Feet ,SL,H,85.3372888,27.7405909
636,636,636,637,1,"CLassical Durbar Style 1 Ropani Bungalow For Sale At Chapali : House For Sale In Chapali, Kathmandu","Chapali, Chapali, Kathmandu",Kathmandu,110000000.0,4,4,0.0,0,East,01/01/2076,0.0,7.0,0.0,HM,16 Feet ,SL,H,85.33218,27.70704
637,637,637,638,1,"5 Anna New House For Sale At Bishalnagar, (1 Floor Underground) : House For Sale In Hadigaun, Kathmandu","Bishalnagar, Hadigaun, Kathmandu",Kathmandu,55000000.0,4,3,0.0,2,East,01/01/2076,2.0,7.0,0.0,HM,15 Feet ,SL,H,85.3380344,27.7211168
638,638,638,639,1,"5.5 Anna New Family Bungalow For Sale At Hattigauda : House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,35500000.0,4,4,2.0,2,East,01/01/2076,3.0,7.0,0.0,HM,15 Feet ,SL,H,85.3491095,27.756692
639,639,639,640,1,"5 BHK Attractive Semi Bungalow For Sale At Baniyatar, Tokha : House For Sale In Tokha, Kathmandu","Baniyatar, Tokha, Tokha, Kathmandu",Kathmandu,29500000.0,4,3,2.0,1,East,01/01/2076,1.0,8.0,0.0,HM,13 Feet ,SL,H,85.3184514,27.7483836
640,640,640,641,1,"8.2 Anna Full Furnished Bungalow For Sale At Pasikot, Budhanilkantha : House For Sale In Pasikot, Kathmandu","Pasikot, Budhanilkantha, Highway bata 800 meter west., Pasikot, Kathmandu",Kathmandu,49500000.0,0,4,2.0,3,East,01/01/2076,5.0,8.0,0.0,HM,16 Feet ,SL,H,85.33218,27.70704
641,641,641,642,1,"Classical 17.3 Anna Bungalow For Sale At Sukedhara Chowk Inside Colony : House For Sale In Sukedhara, Kathmandu","Sukedhara Chowk , Colony Bhitra, Sukedhara, Kathmandu",Kathmandu,95000000.0,0,4,2.0,0,East,01/01/2076,6.0,8.0,0.0,HM,15 Feet ,SL,H,85.33218,27.70704
642,642,642,643,1,"4.5 Anna Attractive Brand New House For Sale At Jyotinagar, Baluwakhani : House For Sale In Kapan, Kathmandu","Jyotinagar, Baluwakhani, Kapan, Kathmandu",Kathmandu,28000000.0,4,3,2.0,2,South East,01/01/2076,7.0,8.0,0.0,HM,14 Feet ,SL,H,85.36677,27.74142
643,643,643,644,1,"7 Anna 4 BHK Bungalow For Sale In Siddhartha Colony, Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,45000000.0,4,4,0.0,3,East,01/01/2076,8.0,8.0,0.0,HM,16 Feet ,SL,H,0.0,0.0
644,644,644,645,1,"Magnificent 21 Anna Bungalow For Sale Pasikot, 800 Meters From Main Highway : House For Sale In Pasikot, Kathmandu","Pasikot, 800 M From Main Highway, Pasikot, Kathmandu",Kathmandu,80000000.0,0,4,0.0,0,East,01/01/2076,9.0,9.0,0.0,HM,16 Feet ,SL,H,85.33218,27.70704
645,645,645,646,1,"5 BHK Beautiful Bungalow For Sale At Dhapasi Height : House For Sale In Dhapasi, Kathmandu","Dhapasi Height, Dhapasi, Kathmandu",Kathmandu,35000000.0,4,4,2.0,2,East,01/01/2076,1.0,9.0,0.0,HM,15 Feet ,SL,H,85.329137,27.745214
646,646,646,647,1,"12 Anna 6 BHK Fully Furnished Bungalow On Sale At Chapali : House For Sale In Chapali, Kathmandu","Location: Kathmandu > Chapali (Budhanilkantha), Chapali, Kathmandu",Kathmandu,57500000.0,4,4,2.0,4,South East,01/01/2076,0.0,9.0,0.0,HM,16 Feet ,SL,H,0.0,0.0
647,647,647,648,1,"52 Anna 5 BHK Bungalow For Sale/Rent At Dhumbarahi, Only 150 Meters From Ring Road. : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, 150 Mtr From Ring Road., Dhumbarahi, Kathmandu",Kathmandu,300000000.0,4,4,0.0,0,East,01/01/2076,1.0,9.0,0.0,HM,20 Feet ,SL,H,85.33218,27.70704
648,648,648,649,1,"Magnificent 4 BHK 9 Anna Bungalow For Sale At Hepali Height, Golfutar. : House For Sale In Golfutar, Kathmandu","Hepali Height, Golfutar., Golfutar, Kathmandu",Kathmandu,55000000.0,4,4,2.0,3,South East,01/01/2076,0.0,10.0,0.0,HM,20 Feet ,SL,H,85.34564,27.751285
649,649,649,650,1,"9 Anna Beautiful House For Sale At Maharajgunj In Above 20 Feet Road. : House For Sale In Maharajgunj, Kathmandu","Maharajgunj In Above 20 Feet Road., Maharajgunj, Kathmandu",Kathmandu,67500000.0,4,4,0.0,4,South East,01/01/2076,0.0,1.0,0.0,HM,20 Feet ,SL,H,85.3206,27.70169
650,650,650,651,1,"8 Anna Bungalow For Sale At Maharajgunj Just Behind Australian Embassy : House For Sale In Maharajgunj, Kathmandu","Maharajgunj Just Behind Australian Embassy, Maharajgunj, Kathmandu",Kathmandu,55000000.0,4,3,2.0,3,South East,01/01/2076,0.0,11.0,0.0,HM,14 Feet ,SL,H,85.31648,27.71716
651,651,651,652,1,"Brand New House For Sale At Samakhusi, Only 150 Meters From Ring Road. : House For Sale In Samakhusi, Kathmandu","Samakhusi, Only 150 Meters From Ring Road, Samakhusi, Kathmandu",Kathmandu,35000000.0,6,3,2.0,2,East,01/01/2076,0.0,21.0,0.0,HM,15 Feet ,SL,H,85.31786,27.72817
652,652,652,653,1,"6 Anna 5 Bhk House For Sale At Budhanilkantha, 100 Mtrs From Main Road : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, 100 Mtrs From Main Road, Budhanilkantha, Kathmandu",Kathmandu,36000000.0,5,4,2.0,2,North East,01/01/2076,0.0,32.0,0.0,HM,15 Feet ,SL,H,85.36244,27.77698
653,653,653,654,1,"4 Anna Brand New House For Sale At Kapan Height : House For Sale In Kapan, Kathmandu","Kapan Height, Kapan, Kathmandu",Kathmandu,26000000.0,4,3,2.0,2,North East,01/01/2076,0.0,2.0,0.0,HM,14 Feet ,SL,H,85.352258,27.733587
654,654,654,655,1,"Marvelous 9 Anna Bungalow For Sale At Golfutar, Hepali Height. : House For Sale In Golfutar, Kathmandu","Golfutar, Hepali Height, Golfutar, Kathmandu",Kathmandu,47500000.0,5,4,2.0,3,South East,01/01/2076,0.0,2.0,0.0,HM,16 Feet ,SL,H,0.0,0.0
655,655,655,656,1,"Kapan Height Small Home : House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu",Kathmandu,18200000.0,5,5,3.0,1,East,01/01/2076,0.0,2.0,0.0,HM,13 Feet ,SL,H,85.3396075,27.7412609
656,656,656,657,1,"Beautiful : House For Rent In Bishal Nagar, Kathmandu","Bishal Basti, Bishal Nagar, Kathmandu",Kathmandu,200000.0,13,5,3.5,1,North,01/01/2076,0.0,2.0,0.0,HM,16 Feet ,RT,H,85.33218,27.70704
657,657,657,658,1,"Kapan Height Home : House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu",Kathmandu,26000000.0,6,5,3.0,1,East,01/01/2076,0.0,5.0,0.0,HM,14 Feet ,SL,H,85.3396075,27.7412609
658,658,658,659,1,"Swayambhu Thulobharyang Home : House For Sale In Swayambhu, Kathmandu","Na, Swayambhu, Kathmandu",Kathmandu,39000000.0,5,5,3.0,2,East,01/01/2070,0.0,5.0,0.0,HM,14 Feet ,SL,H,85.2838241,27.7161935
659,659,659,660,1,"Sitapaila Thapachwok Land On Sale : Land For Sale In Sitapaila, Kathmandu","thapachowk, Sitapaila, Kathmandu",Kathmandu,2300000.0,0,0,0.0,0,East,01/01/2070,1.0,8.0,0.0,HM,12 Feet ,RT,L,85.27534,27.713878
660,660,660,661,1,"Bungalow On Rent At Mandikatar, Dhumbharai : House For Rent In Mandikatar, Kathmandu","Mandikhatar, Mandikatar, Kathmandu",Kathmandu,120000.0,4,4,2.0,1,West,01/01/2070,0.0,7.0,0.0,HM,14 Feet ,RT,H,85.33218,27.70704
661,661,661,662,1,"Hattigauda New Bungalow : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,33500000.0,5,5,3.0,2,North West,01/01/2076,0.0,79.0,0.0,HM,13 Feet ,SL,H,85.3494691,27.7569277
662,662,662,663,1,"Basundhara Bungalow : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,39900000.0,5,6,3.0,2,East,01/01/2069,2.0,9.0,0.0,HM,14 Feet ,SL,H,85.3326175,27.7422381
663,663,663,664,1,"3 BHK - Fully Furnished : Apartment For Sale In Balkumari, Lalitpur","Westar Apartment, Balkumari, Lalitpur",Lalitpur,18000000.0,3,2,4.0,1,East,01/01/2069,2.0,9.0,0.0,HM,0 Feet,SL,H,0.0,0.0
664,664,664,665,1,"Mandikatar Height New Home : House For Sale In Mandikatar, Kathmandu","Na, Mandikatar, Kathmandu",Kathmandu,32500000.0,8,7,4.0,1,South East,01/01/2076,2.0,9.0,0.0,HM,20 Feet ,SL,H,85.33218,27.70704
665,665,665,666,1,"Pasikot Home : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,29000000.0,5,5,3.0,2,South,01/01/2075,2.0,9.0,0.0,HM,14 Feet ,SL,H,85.363258,27.777309
666,666,666,667,1,"26 Per Anna- Grande Hospital Near : Land For Sale In Tokha, Kathmandu","Grande Hospital, Tokha, Kathmandu, Tokha, Kathmandu",Kathmandu,2600000.0,0,0,0.0,0,North East,01/01/2075,2.0,8.0,0.0,HM,15 Feet,RT,L,85.32531031,27.75294405
667,667,667,668,1,"Budhanilkantha 6 Ana Bungalow : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,36000000.0,5,5,3.0,1,East,01/01/2070,2.0,5.0,0.0,HM,13 Feet ,SL,H,85.363258,27.777309
668,668,668,669,1,"Hepali Bungalow For Sale : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,47500000.0,4,5,3.0,3,East,01/01/2070,2.0,9.0,0.0,HM,15 Feet ,SL,H,85.3620744,27.776716
669,669,669,670,1,"3.5 Talle| Semi-Commercial House : House For Sale In Tarkeshwor, Kathmandu","Manamaiju, Gongabu, Kathmandu, Tarkeshwor, Kathmandu",Kathmandu,28000000.0,0,0,0.0,0,East,01/01/2070,2.0,4.0,0.0,HM,12 Feet ,SL,H,0.0,0.0
670,670,670,671,1,"Land For Sale In Prime Location Bhadrakali, Budhanikantha ~ 28 Aana : Land For Sale In Budhanilkantha, Kathmandu","Khadka Bhadrakali, Ward #7, Budhanilkantha, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,North,01/01/2070,1.0,12.0,0.0,HM,210 Feet ,RT,L,85.364017,27.742502
671,671,671,672,1,"House For Sale In Imadol, Lalitpur","sital height, Imadol, Lalitpur",Lalitpur,15000000.0,5,3,2.5,1,West,01/01/2076,1.0,2.0,0.0,HM,13 Feet ,SL,H,85.34436,27.66817
672,672,672,673,1,"Full- Furnished : House For Sale In Imadol, Lalitpur","Sital height, Imadol, Lalitpur",Lalitpur,20000000.0,6,3,2.5,2,North,01/01/2076,1.0,3.0,2.0,HM,13 Feet ,SL,H,85.34436,27.66817
673,673,673,674,1,"Samakhusi Homes : House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu",Kathmandu,23000000.0,6,5,3.0,1,North West,01/01/2076,1.0,3.0,0.0,HM,13 Feet ,SL,H,85.3221416,27.7352613
674,674,674,675,1,"New : House For Sale In Imadol, Lalitpur","Sital height, Imadol, Lalitpur",Lalitpur,18500000.0,5,2,2.5,1,West,01/01/2076,1.0,3.0,2.0,HM,13 Feet ,SL,H,85.34436,27.66817
675,675,675,676,1,"Hattigauda Semibungalow New Home : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,24500000.0,6,5,3.0,1,North East,01/01/2076,1.0,4.0,0.0,HM,22 Feet ,SL,H,85.3494691,27.7569277
676,676,676,677,1,"Bhangal Brand New Home : House For Sale In Bhangal, Kathmandu","Na, Bhangal, Kathmandu",Kathmandu,23800000.0,6,6,3.0,1,East,01/01/2076,1.0,4.0,0.0,HM,18 Feet ,SL,H,85.33218,27.70704
677,677,677,678,1,"Greenland Brand New Bungalow : House For Sale In Grande Villa, Kathmandu","Na, Grande Villa, Kathmandu",Kathmandu,39000000.0,6,6,3.0,2,South,01/01/2076,1.0,6.0,0.0,HM,15 Feet ,SL,H,-0.3176339,51.5034485
678,678,678,679,1,"Brand New Bungalow , Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,31000000.0,5,5,3.0,1,South West,01/01/2076,1.0,4.0,0.0,HM,14 Feet ,SL,H,85.363258,27.777309
679,679,679,680,1,"Tokha Greenland New Home : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,29000000.0,6,5,3.0,1,South,01/01/2076,0.0,4.0,0.0,HM,13 Feet ,SL,H,85.333333,27.75
680,680,680,681,1,"Greenland New Home For Sale : House For Sale In Grande Villa, Kathmandu","Na, Grande Villa, Kathmandu",Kathmandu,25000000.0,6,5,3.0,1,South,01/01/2076,0.0,3.0,0.0,HM,13 Feet ,SL,H,-0.3176339,51.5034485
681,681,681,682,1,"Maharajganj Bungalow For Sale : House For Sale In Maharajgunj, Kathmandu","Na, Maharajgunj, Kathmandu",Kathmandu,56000000.0,5,5,3.0,2,South,01/01/2071,0.0,8.0,0.0,HM,15 Feet ,SL,H,85.330054,27.7339788
682,682,682,683,1,"Mahanrajganj Bungalow For Sale : House For Sale In Maharajgunj, Kathmandu","Na, Maharajgunj, Kathmandu",Kathmandu,67500000.0,5,5,3.0,3,South East,01/01/2070,1.0,9.0,0.0,HM,20 Feet ,SL,H,85.330054,27.7339788
683,683,683,684,1,"Hattigauda Land : Land For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,East,01/01/2070,0.0,11.0,0.0,HM,13 Feet ,RT,L,85.3494691,27.7569277
684,684,684,685,1,"Beautiful 6 Ana At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,East,01/01/2070,2.0,6.0,0.0,HM,15 Feet ,RT,L,85.363258,27.777309
685,685,685,686,1,"Samakhusi New Home : House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu",Kathmandu,37500000.0,6,6,3.0,1,East,01/01/2076,2.0,3.0,0.0,HM,13 Feet ,SL,H,85.3221416,27.7352613
686,686,686,687,1,"Bansbari Bungalow For Rent : House For Rent In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,350000.0,6,6,3.0,4,East,01/01/2076,2.0,22.0,0.0,HM,16 Feet ,RT,H,85.3620744,27.776716
687,687,687,688,1,"Hattigauda 8 Ana Land : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,4200000.0,0,0,0.0,0,East,01/01/2076,2.0,8.0,0.0,HM,13 Feet ,RT,L,85.363258,27.777309
688,688,688,689,1,"Samakhusi Flat Home : House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu",Kathmandu,35000000.0,6,5,3.0,1,East,01/01/2076,2.0,4.0,0.0,HM,13 Feet ,SL,H,85.3221416,27.7352613
689,689,689,690,1,"Neo-Classical : House For Sale In Imadol, Lalitpur","Sanagau height, Imadol, Lalitpur",Lalitpur,22000000.0,5,3,2.5,2,East,01/01/2076,2.0,3.0,2.0,HM,20 Feet ,SL,H,85.344299,27.666822
690,690,690,691,1,"Modern House : House For Sale In Imadol, Lalitpur","Tikathali, Buddha colony, Imadol, Lalitpur",Lalitpur,19500000.0,5,3,2.5,2,East,01/01/2076,2.0,3.0,2.0,HM,13 Feet ,SL,H,85.344299,27.666822
691,691,691,692,1,"New : House For Sale In Lubhu, Lalitpur","Kantipur college, Lubhu, Lalitpur",Lalitpur,17000000.0,5,3,2.5,2,South,01/01/2076,2.0,3.0,2.0,HM,20 Feet ,SL,H,85.36545417,27.6465897
692,692,692,693,1,"House For Sale In Imadol, Lalitpur","Sanagau height, Imadol, Lalitpur",Lalitpur,17500000.0,6,4,2.5,1,South,01/01/2076,2.0,3.0,2.0,HM,16 Feet ,SL,H,85.344299,27.666822
693,693,693,694,1,"Durbarmarg Office On Sale : Office Space For Sale In Durbar Marg, Kathmandu","Durbarmarg, Durbar Marg, Kathmandu",Kathmandu,850000.0,0,1,0.0,1,East,01/01/2005,2.0,3.0,2.0,HM,25 Meter ,SL,H,85.3177122,27.7111138
694,694,694,695,1,"Land On Sell For VIP Resident : Land For Sale In Mhepi, Kathmandu","Mhepi Jana marga, Mhepi, Kathmandu",Kathmandu,4500000.0,0,0,0.0,0,North East,01/01/2076,2.0,5.0,0.0,HM,15 Feet ,RT,L,85.308563,27.727504
695,695,695,696,1,"House For Sale In Imadol, Lalitpur","Buddha Colony, Imadol, Lalitpur",Lalitpur,17500000.0,5,3,2.5,1,South East,01/01/2076,1.0,2.0,0.0,HM,13 Feet ,SL,H,85.344299,27.666822
696,696,696,697,1,"2 Storey : House For Sale In Dhading, Dhading","Nilkantha Nagarpalika -3, Dhading, Dhading",Dhading,10000000.0,4,3,2.0,0,East,01/01/2073,1.0,2.0,0.0,HM,7 Feet ,SL,H,84.88121766,27.90316285
697,697,697,698,1,"Commercial House : House For Sale In Manamaiju, Kathmandu","manamaiju, Manamaiju, Kathmandu",Kathmandu,22000000.0,0,0,0.0,0,East,01/01/2073,1.0,0.0,0.0,HM,20 Feet ,SL,H,85.33218,27.70704
698,698,698,699,1,"Flat For Rent : Flat For Rent In Budhanilkantha, Kathmandu","Fulbari, Budhanilkantha, Kathmandu",Kathmandu,25000.0,2,1,0.0,1,East,01/01/2073,1.0,1.0,0.0,HM,0 Feet,RT,H,85.3663712,27.7385361
699,699,699,700,1,"2.5 Storey : House For Sale In Naikap, Kathmandu","Naikap, Naikap, Kathmandu",Kathmandu,22000000.0,11,3,2.5,1,South,01/01/2073,1.0,1.0,0.0,HM,11 Feet ,SL,H,85.24566686,27.66541895
700,700,700,701,1,"Imadol Ko Ghar Bikrima : House For Sale In Imadol, Lalitpur","imadol -4 lalitpur, Imadol, Lalitpur",Lalitpur,19000000.0,4,3,0.0,1,North,01/01/2076,1.0,1.0,0.0,HM,0 Feet,SL,H,85.3373779,27.6490399
701,701,701,702,1,"Land Is Very Suitable For Residental Purpose : Land For Sale In Swayambhu, Kathmandu","Ichangu, Swayambhu, Kathmandu",Kathmandu,1950000.0,0,0,0.0,2,North West,01/01/2076,1.0,1.0,0.0,HM,12 Feet,RT,L,85.264067,27.729926
702,702,702,703,1,"Commercial House For Sale At Putalisadak : House For Sale In Putalisadak, Kathmandu","Putalisadak, Putalisadak, Kathmandu",Kathmandu,120000000.0,0,0,5.0,0,West,01/01/2076,1.0,0.0,0.0,HM,30 Feet ,SL,H,85.33218,27.70704
703,703,703,704,1,"Best For Warehouse : Land For Sale In Kalanki, Kathmandu","Bafal, Kalanki, Kathmandu",Kathmandu,5750000.0,0,0,0.0,0,East,01/01/2076,1.0,0.0,0.0,HM,16 Feet ,RT,L,85.2879742,27.7017723
704,704,704,705,1,"Land For Sale In Lubhu, Lalitpur","Mahalaxmi, Lubhu, Lalitpur",Lalitpur,1600000.0,0,0,0.0,0,East,01/01/2076,1.0,0.0,2.0,HM,16 Feet ,RT,L,85.3778765,27.6422228
705,705,705,706,1,"2.5 Storey : House For Sale In Narephate, Kathmandu","Narepthat- 32, Jadibuti., Narephate, Kathmandu",Kathmandu,22000000.0,5,2,2.5,1,East,01/01/2076,1.0,2.0,3.0,HM,13 Feet ,SL,H,85.322172,27.703202
706,706,706,707,1,"Land On Sale Near Baba Chowk Mulpani : Land For Sale In Mulpani, Kathmandu","Baba Chowk Mulpani, Mulpani, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,East,01/01/2076,1.0,4.0,2.0,HM,13 Feet ,RT,L,85.40152,27.71793
707,707,707,708,1,"इमाडोल ओचुमा  Semi Commercial जग्गा बिक्रमा : Land For Sale In Imadol, Lalitpur","imadol -4 lalitpur, Imadol, Lalitpur",Lalitpur,3000000.0,0,0,0.0,0,West,01/01/2076,0.0,3.0,3.0,HM,13 Feet ,RT,L,85.3373779,27.6490399
708,708,708,709,1,"House For Sale : House For Sale In Nagarjun, Kathmandu","Sitapaila harisiddhi, Nagarjun, Kathmandu",Kathmandu,17500000.0,5,4,3.0,1,North,01/01/2076,0.0,3.0,0.0,HM,15 Feet,SL,H,0.0,0.0
709,709,709,710,1,"Commercial : House For Rent In Newroad, Kathmandu","Khichapokhari, Newroad, Kathmandu",Kathmandu,400000.0,0,0,0.0,0,South,01/01/2076,0.0,0.0,0.0,HM,16 Feet ,RT,H,85.33218,27.70704
710,710,710,711,1,"Imadol Buddha Party Palace Najik Ko Ghar Bikrima : House For Sale In Imadol, Lalitpur","Imadol near buddha party palace, Imadol, Lalitpur",Lalitpur,18000000.0,4,3,2.0,1,South,01/01/2076,0.0,3.0,0.0,HM,0 Feet,SL,H,85.344299,27.666822
711,711,711,712,1,"House For Sale : House For Sale In Pepsicola, Kathmandu","Khahare Chowk, Pepsicola, Kathmandu",Kathmandu,34000000.0,5,4,0.0,1,South,01/01/2076,0.0,6.0,0.0,HM,14 Feet,SL,H,0.0,0.0
712,712,712,713,1,"Near Grandy : House For Sale In Tokha, Kathmandu","Tokha, Kathmandu, Tokha, Kathmandu",Kathmandu,26300000.0,5,0,0.0,1,East,01/01/2076,0.0,4.0,0.0,HM,13 Feet,SL,H,85.333333,27.75
713,713,713,714,1,"Total 11 Room : House For Sale In Basundhara, Kathmandu","Basundhara, Kathmandu, Basundhara, Kathmandu",Kathmandu,37000000.0,6,0,0.0,1,East,01/01/2076,0.0,5.0,0.0,HM,13 Feet,SL,H,85.3334042,27.7412069
714,714,714,715,1,"House On Sale : House For Sale In Tokha, Kathmandu","Chaising tole, Tokha, Kathmandu",Kathmandu,21000000.0,4,3,2.0,1,East,01/01/2076,0.0,5.0,0.0,HM,12 Feet,SL,H,85.33333,27.75
715,715,715,716,1,"2.5 Storey : House For Sale In Imadol, Lalitpur","Sital Height, Imadol, Lalitpur",Lalitpur,17000000.0,4,3,2.5,1,South,01/01/2076,0.0,5.0,0.0,HM,13 Feet ,SL,H,85.34436,27.66817
716,716,716,717,1,"Shop Sale At Masbar In Pokhara : Business For Sale In Dam Side, Pokhara","Masbar pokhara, Dam Side, Pokhara",Pokhara,700000.0,0,0,0.0,0,North,01/01/2076,0.0,2.0,0.0,HM,0 Feet,SL,H,83.96851,28.26689
717,717,717,718,1,"Land For Sale In Imadol, Lalitpur","sital height, planning, Imadol, Lalitpur",Lalitpur,2400000.0,0,0,0.0,0,West,01/01/2076,0.0,3.0,0.0,HM,20 Feet ,RT,L,85.344299,27.666822
718,718,718,719,1,"Newly Built : House For Sale In Imadol, Lalitpur","Ochu height, Koreran college, Imadol, Lalitpur",Lalitpur,17000000.0,8,3,2.5,1,South,01/01/2076,0.0,3.0,0.0,HM,13 Feet ,SL,H,85.344299,27.666822
719,719,719,720,1,"Land For Sale In Imadol, Lalitpur","NayaBasti, Imadol, Lalitpur",Lalitpur,2800000.0,0,0,0.0,0,South,01/01/2076,0.0,3.0,0.0,HM,10 Feet ,RT,L,85.344299,27.666822
720,720,720,721,1,"Naya Ghar : House For Sale In Tokha, Kathmandu","Suryadarsan Height, Tokha, Kathmandu, Tokha, Kathmandu",Kathmandu,16000000.0,4,3,0.0,1,East,01/01/2076,0.0,3.0,0.0,HM,12 Feet ,SL,H,0.0,0.0
721,721,721,722,1,"12 Th Floor B 1 Block : Apartment For Rent In Sanepa, Lalitpur","Imperial Court, Sanepa, Lalitpur",Lalitpur,150000.0,3,3,0.0,1,South,01/01/2072,0.0,3.0,0.0,HM,26 Feet ,RT,H,78.418796,24.692493
722,722,722,723,1,"House For Sale In Imadol, Lalitpur","Gumba, Imadol, Lalitpur",Lalitpur,22000000.0,10,3,3.0,1,South,01/01/2072,0.0,3.0,0.0,HM,13 Feet ,SL,H,85.3412418,27.6589188
723,723,723,724,1,"Office Sapce @ Imadol : Office Space For Rent In Imadol, Lalitpur","Imadol 1, Imadol, Lalitpur",Lalitpur,65000.0,0,0,4.0,0,North East,01/01/2072,0.0,0.0,0.0,HM,22 Meter ,RT,H,85.3373779,27.6490399
724,724,724,725,1,"1 Floor House On Sale In Sychataar Kalanki : House For Sale In Tarakeshwar, Kathmandu","Sychataar, Tarakeshwar, Kathmandu",Kathmandu,11500000.0,2,1,1.0,1,North East,01/01/2073,0.0,0.0,0.0,HM,13 Feet ,SL,H,0.0,0.0
725,725,725,726,1,"It'S For Sat : Land For Sale In Bharatpur, Chitwan","Bijayanagar, Bharatpur, Chitwan",Chitwan,1850000.0,0,0,0.0,0,East,01/01/2073,0.0,4.0,0.0,HM,8 Meter ,RT,L,84.33052933,27.6663023
726,726,726,727,1,"5 Ana Land On Sale In Panga Kritipur Near Fast Track Bus Park : Land For Sale In Machhegaun, Kirtipur","Panga, Machhegaun, Kirtipur",Kirtipur,2100000.0,0,0,0.0,0,South West,01/01/2073,1.0,5.0,0.0,HM,13 Feet ,RT,L,85.279225,27.67039
727,727,727,728,1,"Imadol Ko Ghar Bikrima : House For Sale In Imadol, Lalitpur","imadol -4 lalitpur, Imadol, Lalitpur",Lalitpur,19700000.0,4,4,3.0,2,South,01/01/2076,0.0,3.0,0.0,HM,13 Feet,SL,H,85.3373779,27.6490399
728,728,728,729,1,"Baniyatar Tokha Home : House For Sale In Baniyatar, Kathmandu","Na, Baniyatar, Kathmandu",Kathmandu,29000000.0,6,5,3.0,1,East,01/01/2076,0.0,4.0,0.0,HM,20 Feet ,SL,H,85.3184514,27.7483836
729,729,729,730,1,"Most Premium Bungalow At Mandikatar : House For Sale In Mandikatar, Kathmandu","Na, Mandikatar, Kathmandu",Kathmandu,290000000.0,6,5,2.0,20,East,01/01/2068,0.0,55.0,0.0,HM,15 Feet ,SL,H,85.33218,27.70704
730,730,730,731,1,"Hattigauda 8.5 Ana Bungalow : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,45000000.0,6,6,3.0,3,East,01/01/2075,0.0,8.0,0.0,HM,13 Feet ,SL,H,85.3494691,27.7569277
731,731,731,732,1,"Especial Chok Family Bungalow : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,36000000.0,4,5,3.0,3,West,01/01/2075,0.0,7.0,0.0,HM,30 Feet ,SL,H,85.3620744,27.776716
732,732,732,733,1,"Hattigauda Bungalow : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,35500000.0,5,5,3.0,2,North West,01/01/2075,0.0,5.0,0.0,HM,13 Feet ,SL,H,85.3494691,27.7569277
733,733,733,734,1,"House And Land Sell At Lainchaur : House For Sale In Lainchaur, Kathmandu","Hanuman chowk marga, Lainchaur, Kathmandu",Kathmandu,6100000.0,0,0,3.0,0,North,01/01/2075,0.0,3.0,0.0,HM,16 Feet ,SL,H,85.33218,27.70704
